#{"t_start": 1750876477.8128698, "env_id": "None"}
r,l,t
-19.148567,500,332.575199
-20.126102,500,332.57522
-19.975304,500,332.575232
-19.803097,500,335.919937
-19.267523,500,335.920008
-19.572252,500,335.920027
-19.672113,500,335.920048
-19.352392,500,339.256016
-19.77267,500,339.256097
-19.935097,500,339.256115
-19.775322,500,339.256127
-19.336847,500,342.625276
-20.037308,500,342.625364
-19.43359,500,342.625385
-19.726738,500,342.625397
-19.479607,500,345.966228
-19.346848,500,345.966299
-19.781967,500,345.966317
-19.436373,500,345.966328
-19.581358,500,349.310483
-19.751251,500,349.310556
-20.144178,500,349.310575
-19.198067,500,349.31059
-19.33266,500,352.656788
-18.984865,500,352.65686
-20.224562,500,352.656881
-20.032522,500,352.656893
-19.330746,500,355.996848
-19.268309,500,355.99692
-19.831768,500,355.996938
-19.04585,500,355.996953
-20.013597,500,359.337607
-19.70506,500,359.339491
-19.847706,500,359.339567
-19.33481,500,359.339586
-20.356394,500,367.135584
-19.338612,500,367.135656
-19.39764,500,367.135674
-19.582926,500,367.135686
-19.189165,500,370.483518
-19.718615,500,370.483592
-19.372002,500,370.483614
-19.20596,500,370.483626
-19.271158,500,373.837221
-19.912136,500,373.837347
-20.076609,500,373.83737
-19.188332,500,373.837383
-19.638357,500,377.190674
-19.20271,500,377.190761
-19.791111,500,377.190782
-19.536222,500,377.190794
-19.935875,500,380.520512
-20.02537,500,380.520586
-19.186674,500,380.520606
-20.194986,500,380.520618
-20.150967,500,383.832997
-19.521315,500,383.83308
-20.09901,500,383.833099
-19.835945,500,383.833111
-19.91087,500,387.196965
-19.723772,500,387.197051
-20.169704,500,387.197074
-19.906143,500,387.197086
-19.603193,500,390.53212
-19.851313,500,390.534117
-19.56836,500,390.534193
-19.729132,500,390.534212
-19.714111,500,393.878636
-19.367746,500,393.878711
-19.71605,500,393.878729
-19.383528,500,393.878757
-19.928268,500,397.250077
-19.325085,500,397.25016
-19.161194,500,397.25018
-19.438616,500,397.250194
-19.621996,500,400.584459
-19.50398,500,400.584533
-19.408895,500,400.584553
-19.530605,500,400.584569
-19.056082,500,403.931617
-19.668633,500,403.931688
-19.631721,500,403.931705
-19.396183,500,403.931717
-19.8366,500,407.270138
-19.48224,500,407.270206
-19.43768,500,407.270226
-19.194538,500,407.270242
-19.898373,500,410.615555
-19.65404,500,410.615626
-19.601149,500,410.615646
-20.213955,500,410.61566
-19.139074,500,413.970676
-19.516634,500,413.970768
-19.766624,500,413.970789
-19.581327,500,413.970803
-18.946043,500,417.332897
-19.023455,500,417.332998
-19.5261,500,417.333021
-19.531029,500,417.333042
-19.341114,500,420.688408
-20.217213,500,420.68848
-19.398678,500,420.688498
-19.722275,500,420.688513
-19.79316,500,424.041492
-19.37009,500,424.041568
-19.366646,500,424.041587
-19.539019,500,424.041599
-19.269808,500,427.398325
-19.121817,500,427.398396
-19.543211,500,427.398417
-20.213829,500,427.398432
-19.860235,500,430.753323
-19.58376,500,430.753422
-19.84106,500,430.753442
-19.880556,500,430.753456
-19.323954,500,438.574017
-19.770826,500,438.574106
-19.86837,500,438.574127
-19.562445,500,438.57414
-19.921993,500,441.91588
-20.052132,500,441.915986
-19.512308,500,441.916007
-19.401249,500,441.91602
-19.316198,500,445.262133
-19.32503,500,445.2622
-19.614946,500,445.262218
-20.104124,500,445.26223
-19.31888,500,448.599715
-19.741808,500,448.599801
-19.875988,500,448.599822
-19.25013,500,448.599834
-19.625048,500,451.944775
-19.600996,500,451.944844
-19.719849,500,451.944861
-19.604816,500,451.944872
-19.50545,500,455.309547
-19.532707,500,455.309623
-19.662918,500,455.309647
-20.057417,500,455.309659
-19.883566,500,458.652366
-19.444145,500,458.652442
-19.86056,500,458.652463
-19.904299,500,458.652476
-19.737448,500,461.99734
-20.285524,500,461.99741
-19.411385,500,461.997428
-19.615288,500,461.997443
-19.296534,500,465.377122
-19.68541,500,465.377207
-19.618961,500,465.377228
-19.677212,500,465.377243
-19.322405,500,468.721905
-19.906557,500,468.721979
-19.767645,500,468.722
-19.809181,500,468.722016
-19.892595,500,472.062792
-19.903584,500,472.062861
-19.767738,500,472.06288
-19.855637,500,472.062896
-19.857851,500,475.430471
-20.106817,500,475.430543
-18.975586,500,475.430562
-19.558456,500,475.430574
-19.920729,500,478.779231
-19.85045,500,478.779298
-19.816816,500,478.779316
-19.863514,500,478.779327
-19.62521,500,482.113952
-18.88468,500,482.114018
-20.212202,500,482.114049
-19.551498,500,482.114062
-19.603199,500,485.408493
-19.835756,500,485.408568
-19.654373,500,485.408588
-19.741262,500,485.4086
-19.47393,500,488.742119
-19.68386,500,488.74219
-19.454966,500,488.742208
-19.675026,500,488.742227
-19.140549,500,492.084501
-19.555529,500,492.084577
-19.685013,500,492.0846
-20.092175,500,492.084613
-19.858397,500,495.412079
-19.061386,500,495.412153
-19.511988,500,495.412172
-20.561754,500,495.412184
-19.65238,500,498.736088
-19.479567,500,498.736159
-19.339777,500,498.736177
-18.879234,500,498.73619
-19.277342,500,502.079122
-19.710508,500,502.079192
-19.599348,500,502.079214
-19.562178,500,502.079226
-19.371614,500,509.896023
-20.319458,500,509.896153
-19.814817,500,509.896175
-19.480682,500,509.896188
-19.110048,500,513.244084
-19.52678,500,513.244156
-19.810442,500,513.244174
-19.75689,500,513.244187
-19.756155,500,516.557202
-19.330788,500,516.557272
-19.756525,500,516.55729
-19.815605,500,516.557301
-19.754477,500,519.890047
-19.136423,500,519.890117
-19.36167,500,519.890137
-19.86376,500,519.89015
-19.567364,500,523.199082
-20.028471,500,523.199161
-19.569174,500,523.199179
-19.089777,500,523.199191
-19.712858,500,526.514081
-20.16363,500,526.514151
-19.33435,500,526.51417
-19.133831,500,526.514183
-19.463633,500,529.817852
-19.715597,500,529.817921
-19.530264,500,529.817938
-19.25832,500,529.817952
-19.298866,500,533.158323
-19.759884,500,533.15841
-19.857208,500,533.158431
-19.26694,500,533.158446
-20.003408,500,536.461578
-19.307684,500,536.461649
-19.368095,500,536.461667
-19.639181,500,536.461679
-20.323101,500,539.80709
