#{"t_start": 1750870775.7624865, "env_id": "None"}
r,l,t
182.45113,300,1169.26229
182.46095,300,1169.262394
242.55148,300,1169.262413
373.5186,300,1169.262426
282.04938,300,1182.461093
246.69666,300,1182.461167
336.16568,300,1182.461183
197.6133,300,1182.461194
284.42026,300,1195.62873
243.7838,300,1195.628816
201.13654,300,1195.628836
180.11275,300,1195.628848
173.27475,300,1208.867072
318.36084,300,1208.867167
181.17184,300,1208.867187
242.63132,300,1208.867203
332.70236,300,1222.004629
194.79242,300,1222.004715
259.72287,300,1222.004732
189.06209,300,1222.004743
271.98734,300,1235.59183
307.08453,300,1235.591905
195.72241,300,1235.591922
312.1864,300,1235.591936
218.89928,300,1250.261885
289.60898,300,1250.261969
337.37558,300,1250.261986
211.05128,300,1250.261999
327.63742,300,1266.643525
207.81313,300,1266.643625
179.57762,300,1266.643647
213.14517,300,1266.643674
315.92795,300,1280.634868
275.44632,300,1280.634963
169.6866,300,1280.634983
266.1631,300,1280.634998
267.15714,300,1293.830699
184.31104,300,1293.83081
348.41586,300,1293.830832
247.05113,300,1293.830844
179.09546,300,1307.057536
173.63602,300,1307.057612
239.90106,300,1307.057629
228.64412,300,1307.057642
277.4536,300,1320.240914
263.85156,300,1320.240998
207.04373,300,1320.241018
189.81169,300,1320.241029
247.88779,300,1333.865124
214.21729,300,1333.865249
174.8722,300,1333.865269
309.80597,300,1333.865283
234.58833,300,1346.979392
321.8675,300,1346.979481
195.78793,300,1346.9795
270.992,300,1346.979516
334.3714,300,1360.14828
308.5751,300,1360.148369
354.66187,300,1360.148388
197.3652,300,1360.148399
171.03542,300,1373.33502
306.33594,300,1373.335098
409.78818,300,1373.335115
216.75688,300,1373.335126
325.3024,300,1386.583935
183.30518,300,1386.584009
331.3707,300,1386.584028
355.6964,300,1386.584042
200.93715,300,1399.785417
246.75165,300,1399.785489
198.24454,300,1399.785507
383.15576,300,1399.785522
196.77469,300,1412.969025
262.91977,300,1412.969122
324.4105,300,1412.96914
256.72076,300,1412.969151
196.6433,300,1426.160006
253.03127,300,1426.160084
303.43854,300,1426.160102
206.64464,300,1426.160114
178.68967,300,1439.3095
205.2911,300,1439.309611
220.95163,300,1439.309633
192.5788,300,1439.309653
186.60875,300,1452.432465
197.77353,300,1452.432539
215.83047,300,1452.432559
337.20975,300,1452.43257
191.28801,300,1465.571695
179.89447,300,1465.57177
261.1455,300,1465.571798
179.84698,300,1465.571824
300.12558,300,1481.366382
189.84398,300,1481.366459
248.06854,300,1481.366478
284.33963,300,1481.36649
214.82303,300,1494.562992
341.64474,300,1494.563068
251.44191,300,1494.563087
280.5121,300,1494.563101
186.51215,300,1507.90214
211.5041,300,1507.902236
258.7114,300,1507.902256
245.12202,300,1507.902267
221.43385,300,1521.071698
316.18872,300,1521.071776
373.07935,300,1521.071811
174.37491,300,1521.071824
218.82614,300,1534.344908
236.07265,300,1534.344982
182.0253,300,1534.345
295.85046,300,1534.345016
250.06636,300,1547.785879
178.32521,300,1547.785965
371.3398,300,1547.785985
391.8042,300,1547.785997
189.03224,300,1560.965741
224.9855,300,1560.965833
298.5741,300,1560.965853
214.35675,300,1560.965867
226.26488,300,1574.143432
346.69476,300,1574.14351
216.16902,300,1574.143527
200.22815,300,1574.14354
205.1381,300,1587.874925
191.92203,300,1587.875
285.77786,300,1587.875021
313.62646,300,1587.875033
322.44073,300,1600.972742
278.26532,300,1600.97283
213.00438,300,1600.97285
192.86722,300,1600.972861
250.77339,300,1614.192739
209.69244,300,1614.192827
275.23227,300,1614.192848
184.14139,300,1614.19286
377.71817,300,1627.622767
244.54886,300,1627.622865
267.22742,300,1627.622882
212.74106,300,1627.622895
201.63252,300,1640.846812
340.88757,300,1640.846886
190.18784,300,1640.846903
220.19257,300,1640.846914
206.92201,300,1653.99094
274.67606,300,1653.991012
182.8316,300,1653.991029
172.73294,300,1653.99104
215.303,300,1667.069127
277.90607,300,1667.069203
198.19727,300,1667.069222
236.00763,300,1667.069236
280.5785,300,1680.286732
311.95218,300,1680.286823
217.2526,300,1680.286842
197.09218,300,1680.286853
248.6224,300,1693.420218
321.86624,300,1693.420292
237.31789,300,1693.42031
228.34055,300,1693.420323
239.99101,300,1709.492955
225.27112,300,1709.493039
190.96693,300,1709.493062
293.4371,300,1709.493078
210.6863,300,1724.699293
331.63516,300,1724.699377
192.15459,300,1724.699398
297.05615,300,1724.699415
386.1707,300,1739.311636
289.3146,300,1739.311741
286.41943,300,1739.311759
174.36919,300,1739.311773
186.91475,300,1753.604532
338.5974,300,1753.604607
264.52255,300,1753.604635
285.34793,300,1753.604646
293.32535,300,1766.840908
388.5603,300,1766.841021
188.50188,300,1766.841041
295.23444,300,1766.841053
223.46785,300,1780.743354
261.8307,300,1780.743445
195.09766,300,1780.743464
259.81805,300,1780.743478
235.43457,300,1793.956375
182.37846,300,1793.956462
203.80307,300,1793.956481
208.96683,300,1793.956491
218.53256,300,1807.178241
373.8467,300,1807.178332
281.70963,300,1807.178352
196.37827,300,1807.178363
232.25677,300,1820.361408
226.15826,300,1820.36148
250.06334,300,1820.361499
206.4116,300,1820.36151
185.62982,300,1833.539129
216.22253,300,1833.539203
197.67438,300,1833.539221
320.35324,300,1833.539231
205.43631,300,1846.761956
189.10468,300,1846.762055
226.81442,300,1846.762074
274.1112,300,1846.762085
212.7541,300,1860.55604
236.4425,300,1860.556113
227.10625,300,1860.556134
307.72345,300,1860.556145
196.04337,300,1874.093773
205.31271,300,1874.093892
335.22266,300,1874.093912
187.12428,300,1874.093923
356.44305,300,1887.282491
233.51428,300,1887.282566
307.33334,300,1887.282583
233.64973,300,1887.282596
187.02776,300,1900.588176
215.89146,300,1900.588267
263.69818,300,1900.588285
217.56,300,1900.588299
230.87189,300,1913.793947
196.58223,300,1913.794021
286.93646,300,1913.794041
293.1711,300,1913.794052
304.40506,300,1926.986961
247.616,300,1926.987041
282.23004,300,1926.98707
385.62024,300,1926.987082
295.52466,300,1943.019463
294.58423,300,1943.019538
231.33601,300,1943.019555
262.63782,300,1943.019566
216.74548,300,1956.923641
186.7168,300,1956.923724
206.85124,300,1956.923742
416.6661,300,1956.923755
230.11525,300,1971.02494
215.55614,300,1971.025014
185.03418,300,1971.025042
205.66599,300,1971.025053
378.47925,300,1984.134459
279.59607,300,1984.134534
268.5995,300,1984.134551
209.11972,300,1984.134561
431.9388,300,1997.36663
255.29608,300,1997.366715
290.34552,300,1997.366743
329.37167,300,1997.366759
363.03946,300,2010.612023
325.86264,300,2010.612098
301.4094,300,2010.612114
247.82515,300,2010.612125
249.19571,300,2024.054397
181.87373,300,2024.054471
233.60912,300,2024.054492
175.3285,300,2024.054511
192.57703,300,2037.199671
204.65211,300,2037.199755
206.46469,300,2037.199785
185.47758,300,2037.199796
341.96368,300,2050.374569
175.07503,300,2050.374646
185.15471,300,2050.374673
325.1598,300,2050.374692
287.19434,300,2063.57791
174.28722,300,2063.577994
370.90067,300,2063.578011
304.7559,300,2063.578024
227.29514,300,2076.763719
353.1121,300,2076.763838
252.18362,300,2076.763865
308.9983,300,2076.76388
295.37448,300,2089.922889
238.03378,300,2089.922966
254.9006,300,2089.922986
424.33936,300,2089.922997
179.00508,300,2103.10875
234.8586,300,2103.108837
178.41852,300,2103.108857
324.36383,300,2103.108868
271.50433,300,2116.279722
345.44717,300,2116.27984
251.72783,300,2116.279861
193.91574,300,2116.279873
235.9952,300,2129.448672
245.18112,300,2129.44878
238.62021,300,2129.448814
214.13527,300,2129.448828
365.67667,300,2142.705195
211.32608,300,2142.705279
229.13939,300,2142.705299
218.4444,300,2142.70531
183.53676,300,2158.550234
357.23444,300,2158.550322
214.42229,300,2158.550341
246.54724,300,2158.550353
285.96384,300,2172.035569
220.03964,300,2172.035645
184.17174,300,2172.035666
277.9857,300,2172.035676
223.12224,300,2185.38359
192.2911,300,2185.383664
231.5889,300,2185.383682
360.4743,300,2185.383696
316.75177,300,2198.705405
172.09789,300,2198.705507
293.82477,300,2198.705526
194.9834,300,2198.705537
183.86023,300,2211.914275
197.0144,300,2211.914348
222.44638,300,2211.914367
215.10085,300,2211.914382
189.97795,300,2224.994625
234.31451,300,2224.994701
215.75821,300,2224.994727
208.93698,300,2224.994739
190.86954,300,2238.313031
178.90433,300,2238.31311
227.25908,300,2238.313126
243.83865,300,2238.313138
336.03232,300,2252.600195
234.31798,300,2252.600278
218.2592,300,2252.600299
333.80264,300,2252.600317
172.93983,300,2266.906735
335.24243,300,2266.906821
230.91077,300,2266.906838
203.29007,300,2266.906851
195.71503,300,2281.729244
217.28596,300,2281.729332
376.8087,300,2281.729354
191.06686,300,2281.729372
236.52931,300,2295.891761
232.46548,300,2295.891847
399.05112,300,2295.891867
190.51042,300,2295.891879
210.52507,300,2310.012247
260.4899,300,2310.012333
249.64447,300,2310.012352
209.40982,300,2310.012367
308.78268,300,2323.67369
247.50119,300,2323.673777
320.37268,300,2323.673824
298.0689,300,2323.673839
180.55148,300,2338.027209
299.59525,300,2338.02731
321.51743,300,2338.027331
180.21751,300,2338.027342
207.44211,300,2351.988074
397.15115,300,2351.988163
303.09207,300,2351.988182
221.0831,300,2351.988195
352.49088,300,2366.481494
362.64865,300,2366.48159
265.57266,300,2366.481609
264.56253,300,2366.481621
183.29922,300,2380.993061
236.64055,300,2380.993136
360.31604,300,2380.993154
258.58698,300,2380.993165
335.6774,300,2397.489594
193.20496,300,2397.489691
213.24667,300,2397.48972
185.65141,300,2397.48975
252.77275,300,2412.101472
207.18097,300,2412.101556
229.73549,300,2412.101576
323.1496,300,2412.101591
421.40738,300,2425.494226
207.39944,300,2425.4943
201.2159,300,2425.49432
292.84097,300,2425.494331
291.68857,300,2440.137225
290.88907,300,2440.137311
225.8478,300,2440.137331
181.00075,300,2440.137346
