#{"t_start": 1750874161.730601, "env_id": "None"}
r,l,t
-19.704685,500,317.589313
-19.440851,500,317.591364
-20.159311,500,317.591486
-19.153835,500,317.591519
-19.96096,500,321.204953
-19.540277,500,321.205027
-19.780891,500,321.20505
-19.124573,500,321.205063
-19.302464,500,324.673086
-19.16981,500,324.673158
-19.631157,500,324.673177
-19.265879,500,324.673191
-19.877373,500,328.339477
-19.194754,500,328.339559
-20.146652,500,328.339577
-19.879313,500,328.339592
-19.863136,500,331.779473
-19.275112,500,331.779653
-19.60273,500,331.779673
-19.615377,500,331.77969
-19.262016,500,335.552957
-19.762407,500,335.553075
-19.992002,500,335.553101
-19.724138,500,335.553118
-19.353073,500,338.988674
-20.064032,500,338.988793
-19.52406,500,338.988821
-19.693857,500,338.988837
-19.516464,500,342.454054
-19.405724,500,342.454143
-19.7823,500,342.454165
-19.49678,500,342.454182
-19.579227,500,345.799841
-19.735401,500,345.799914
-20.057642,500,345.799933
-19.16941,500,345.799947
-19.317638,500,349.316227
-19.009995,500,349.316347
-20.213884,500,349.316372
-20.024906,500,349.316406
-19.249832,500,352.896121
-19.259974,500,352.896208
-19.923882,500,352.896231
-19.104288,500,352.896247
-20.126307,500,356.236814
-19.643469,500,356.236899
-19.895864,500,356.236921
-19.304665,500,356.236937
-20.296032,500,365.025278
-19.358463,500,365.027194
-19.399717,500,365.027264
-19.621777,500,365.027283
-19.14296,500,368.441848
-19.761606,500,368.443753
-19.358263,500,368.443823
-19.179243,500,368.44384
-19.292913,500,371.913636
-19.886246,500,371.913711
-20.084902,500,371.913731
-19.090403,500,371.913747
-19.576862,500,375.389345
-19.156229,500,375.389437
-19.897686,500,375.389456
-19.339771,500,375.38947
-19.949373,500,379.019651
-20.155998,500,379.019725
-19.142666,500,379.019749
-20.113827,500,379.019761
-20.163652,500,382.790329
-19.541298,500,382.790419
-20.073042,500,382.790441
-19.89143,500,382.790453
-19.981081,500,386.475457
-19.684443,500,386.475548
-20.224298,500,386.475572
-20.055883,500,386.475589
-19.667032,500,390.031245
-19.802881,500,390.031314
-19.53911,500,390.031335
-19.799217,500,390.031348
-19.695324,500,393.56941
-19.346924,500,393.569495
-19.69874,500,393.569529
-19.306557,500,393.569546
-20.007927,500,397.353478
-19.338062,500,397.353571
-19.123524,500,397.353593
-19.438046,500,397.353609
-19.628153,500,400.876837
-19.524689,500,400.876915
-19.531584,500,400.876938
-19.472067,500,400.876956
-19.04411,500,404.608305
-19.81485,500,404.610236
-19.644985,500,404.610309
-19.37967,500,404.61033
-19.837347,500,408.379561
-19.51408,500,408.379642
-19.428648,500,408.379666
-19.195564,500,408.379683
-19.928295,500,411.937647
-19.558826,500,411.937718
-19.569738,500,411.937738
-20.275385,500,411.937753
-19.159157,500,415.398777
-19.543892,500,415.398853
-19.684074,500,415.398871
-19.611738,500,415.398884
-18.921955,500,418.840269
-19.028648,500,418.840343
-19.42406,500,418.840361
-19.493954,500,418.840373
-19.373625,500,422.219439
-20.242395,500,422.219511
-19.332285,500,422.219538
-19.678223,500,422.219551
-19.779297,500,425.579544
-19.358274,500,425.579616
-19.354128,500,425.579634
-19.47819,500,425.579646
-19.252995,500,429.148148
-19.145008,500,429.148218
-19.554111,500,429.14824
-20.271173,500,429.148252
-19.859426,500,432.918788
-19.568325,500,432.918857
-19.879747,500,432.918875
-19.871471,500,432.918887
-19.32731,500,440.845813
-19.723469,500,440.845888
-19.92914,500,440.845909
-19.458464,500,440.845921
-19.99708,500,444.30829
-20.182089,500,444.308453
-19.519476,500,444.308485
-19.428997,500,444.308506
-19.206507,500,447.977644
-19.31162,500,447.97772
-19.597305,500,447.977742
-20.158773,500,447.977755
-19.349234,500,451.450354
-19.66523,500,451.450452
-19.81326,500,451.450475
-19.222975,500,451.450488
-19.636162,500,454.919756
-19.50161,500,454.919826
-19.690681,500,454.919843
-19.575006,500,454.919857
-19.530577,500,458.312987
-19.486654,500,458.313062
-19.740688,500,458.31308
-20.049149,500,458.313092
-19.830317,500,461.748215
-19.410072,500,461.750269
-19.849655,500,461.750356
-19.8469,500,461.750375
-19.709448,500,465.173605
-20.327112,500,465.173688
-19.43216,500,465.173709
-19.625673,500,465.173721
-19.296276,500,468.49016
-19.7833,500,468.490231
-19.692076,500,468.490252
-19.7243,500,468.490264
-19.361248,500,471.808494
-20.034672,500,471.808601
-19.813578,500,471.808625
-19.782171,500,471.808638
-19.8865,500,475.135604
-19.877949,500,475.135987
-19.889486,500,475.138023
-19.860495,500,475.138098
-19.8247,500,478.500731
-20.082582,500,478.500804
-19.005474,500,478.500822
-19.595308,500,478.500835
-19.974468,500,481.946968
-19.835659,500,481.947042
-19.822868,500,481.947063
-19.933529,500,481.947075
-19.66697,500,485.331329
-18.880138,500,485.331415
-20.228926,500,485.331438
-19.516905,500,485.33145
-19.615553,500,488.653986
-19.86048,500,488.654058
-19.708012,500,488.654077
-19.78785,500,488.654088
-19.482983,500,492.109835
-19.712345,500,492.109917
-19.45278,500,492.109942
-19.66283,500,492.10996
-19.166096,500,495.514452
-19.619932,500,495.514525
-19.716372,500,495.514553
-20.07228,500,495.514565
-19.85421,500,498.976251
-19.080837,500,498.976407
-19.552572,500,498.976432
-20.621014,500,498.976445
-19.716671,500,502.408329
-19.476196,500,502.408417
-19.35283,500,502.408437
-18.919815,500,502.408452
-19.294706,500,505.850712
-19.699696,500,505.850818
-19.567373,500,505.850841
-19.637325,500,505.850854
-19.39837,500,513.698072
-20.340727,500,513.698147
-19.860907,500,513.698166
-19.51473,500,513.698178
-19.163889,500,517.036766
-19.57497,500,517.036835
-19.881372,500,517.036853
-19.737541,500,517.036864
-19.778248,500,520.478188
-19.359375,500,520.478254
-19.775223,500,520.478274
-19.833132,500,520.478289
-19.712841,500,523.993376
-19.128311,500,523.993496
-19.394495,500,523.993518
-19.841436,500,523.993546
-19.55355,500,527.435814
-20.00671,500,527.435887
-19.574005,500,527.435905
-19.095417,500,527.435919
-19.671265,500,530.875773
-20.076084,500,530.87584
-19.327003,500,530.875858
-19.119625,500,530.875872
-19.480637,500,534.329797
-19.752306,500,534.32987
-19.533892,500,534.329888
-19.241812,500,534.329902
-19.35187,500,537.75604
-19.796192,500,537.756114
-19.857956,500,537.756138
-19.333988,500,537.756151
-20.005318,500,541.239059
-19.321455,500,541.239132
-19.411386,500,541.239151
-19.594505,500,541.239162
-20.301836,500,544.791229
-20.055254,500,544.791301
-20.157513,500,544.791318
-19.807676,500,544.79133
-19.928673,500,548.097602
-20.115423,500,548.097675
-20.071203,500,548.097696
-20.065825,500,548.097709
-20.036465,500,551.489779
-19.612514,500,551.489851
-19.666193,500,551.48987
-19.992317,500,551.489884
-19.967426,500,554.912914
-19.907074,500,554.912983
-19.723377,500,554.913004
-19.539072,500,554.913018
-19.89516,500,558.244057
-19.603434,500,558.244178
-19.58964,500,558.244198
-19.498247,500,558.24421
-19.931633,500,561.689543
-19.854622,500,561.68995
-19.49951,500,561.692047
-19.880394,500,561.692085
-19.03954,500,565.367067
-19.51152,500,565.36715
-19.952982,500,565.367172
-19.949099,500,565.367189
-19.357538,500,568.945292
-19.635149,500,568.947283
-19.489056,500,568.947358
-19.927532,500,568.947378
-19.490097,500,572.254428
-20.024504,500,572.256409
-19.6565,500,572.256483
-19.881529,500,572.2565
-19.504812,500,575.772689
-19.61563,500,575.772774
-19.26836,500,575.772796
-19.839643,500,575.772812
-20.007147,500,579.477997
-19.104227,500,579.478094
-19.748222,500,579.478118
-19.611183,500,579.478134
-19.679684,500,588.228963
-20.157911,500,588.229038
-19.613049,500,588.229056
-19.403488,500,588.229069
-19.711905,500,591.563745
-20.285563,500,591.563826
-19.92755,500,591.563847
-19.657473,500,591.563862
-19.984018,500,595.076372
-19.810621,500,595.076471
-19.765245,500,595.076495
-20.296173,500,595.076513
-19.356792,500,598.622862
-19.37959,500,598.622942
-20.299505,500,598.622964
-19.403198,500,598.622982
-19.78634,500,602.061644
-19.736845,500,602.061714
-19.72541,500,602.061733
-19.388884,500,602.061744
-19.691418,500,605.381604
-20.140312,500,605.381676
-20.137342,500,605.381694
-19.848137,500,605.381706
-19.582815,500,609.023962
-19.454865,500,609.024037
-19.491348,500,609.024055
-19.497362,500,609.024067
-19.37412,500,612.458092
-19.587744,500,612.458166
-19.464718,500,612.458188
-19.476992,500,612.4582
-19.387974,500,615.896962
-19.842995,500,615.897164
-19.894566,500,615.897198
-19.583044,500,615.89722
-20.020523,500,619.535668
-20.012014,500,619.535753
-19.905672,500,619.535777
-19.388803,500,619.535794
-19.608812,500,623.237954
-19.548231,500,623.238027
-19.78297,500,623.238048
-19.743788,500,623.238064
-19.424593,500,626.555247
-19.982786,500,626.55533
-19.937052,500,626.55535
-20.295412,500,626.555361
-19.507048,500,630.139639
-19.634537,500,630.139724
-20.077888,500,630.139748
-20.039854,500,630.139767
-20.399797,500,633.734983
-19.8439,500,633.735055
-20.18629,500,633.735074
-19.214638,500,633.735086
-20.10035,500,637.298094
-19.717005,500,637.298188
-20.260744,500,637.298213
-19.741833,500,637.29823
-20.313839,500,641.072118
-19.76884,500,641.072203
-20.459362,500,641.072228
-19.453861,500,641.072245
-19.393501,500,644.838495
-19.970009,500,644.838586
-20.036642,500,644.838612
-19.637384,500,644.838629
-19.946682,500,648.608297
-19.066605,500,648.60838
-19.571436,500,648.608422
-20.081812,500,648.60844
-20.17267,500,652.390452
-19.747507,500,652.390524
-19.823881,500,652.390546
-19.836185,500,652.390559
-19.93242,500,655.717588
-19.801973,500,655.717664
-19.835709,500,655.717683
-20.081577,500,655.717695
-19.276293,500,663.64667
-20.37412,500,663.646741
-20.155085,500,663.646759
-19.769995,500,663.646771
-19.423067,500,667.016903
-19.455149,500,667.016988
-20.004581,500,667.01701
-19.829082,500,667.017026
-19.954727,500,670.805424
-20.036985,500,670.805564
-19.897324,500,670.8056
-19.528652,500,670.805617
-19.82013,500,674.602901
-19.857271,500,674.602985
-19.986044,500,674.603008
-19.666319,500,674.603025
-19.980238,500,677.972248
-19.550982,500,677.972321
-19.502174,500,677.972339
-19.760845,500,677.972351
-19.933748,500,681.451019
-19.973612,500,681.451105
-19.919914,500,681.45113
-19.576675,500,681.451147
-19.850803,500,684.892308
-20.034124,500,684.89238
-19.707962,500,684.892417
-19.40868,500,684.892431
-19.786602,500,688.319637
-19.245575,500,688.319707
-19.485641,500,688.319724
-20.171974,500,688.319736
-19.830452,500,691.660531
-20.206686,500,691.660611
-19.313478,500,691.660633
-19.745787,500,691.660649
-19.566835,500,695.098808
-19.977188,500,695.098894
-19.399176,500,695.098914
-20.20998,500,695.098926
-19.489891,500,698.419218
-19.898897,500,698.419295
-19.99374,500,698.419313
-20.176981,500,698.419325
-19.387764,500,701.773482
-19.663597,500,701.775679
-19.899843,500,701.775933
-20.150127,500,701.776994
-19.882872,500,705.158246
-19.972902,500,705.158319
-19.836111,500,705.158337
-19.795435,500,705.158357
-19.178537,500,708.60292
-20.082327,500,708.602996
-20.051792,500,708.603015
-19.809145,500,708.603026
-19.405659,500,711.980949
-20.326023,500,711.981022
-19.936943,500,711.981043
-19.979496,500,711.981055
-20.016073,500,715.713061
-19.550224,500,715.713134
-20.092634,500,715.713161
-20.049122,500,715.713178
-19.747232,500,719.410326
-20.106716,500,719.410411
-19.973932,500,719.410433
-19.950275,500,719.410445
-20.47366,500,722.748148
-20.094341,500,722.74823
-20.133924,500,722.748254
-20.652664,500,722.748271
-20.128464,500,726.059197
-19.80898,500,726.061228
-19.481262,500,726.061313
-19.382591,500,726.06133
-19.87155,500,729.774727
-19.804766,500,729.774832
-20.511522,500,729.774853
-20.217777,500,729.774866
-20.274893,500,738.044067
-19.98093,500,738.044153
-20.312593,500,738.044176
-20.538996,500,738.044193
-19.764576,500,741.380657
-20.19903,500,741.382569
-19.507952,500,741.382652
-19.8289,500,741.382672
-20.08811,500,745.136606
-19.811764,500,745.136691
-20.669357,500,745.136714
-19.373106,500,745.136731
-19.797573,500,748.511081
-19.825243,500,748.513014
-20.068699,500,748.513047
-19.766405,500,748.513067
-19.87433,500,751.958108
-19.687366,500,751.958191
-19.839159,500,751.958211
-19.897438,500,751.958223
-20.176138,500,755.550502
-19.701923,500,755.550594
-19.977226,500,755.550617
-19.735634,500,755.550633
-19.334309,500,759.12828
-19.421202,500,759.128356
-19.746607,500,759.128378
-19.044212,500,759.128405
-19.585747,500,762.585472
-20.427994,500,762.585542
-20.514133,500,762.585564
-20.25518,500,762.585577
-20.313688,500,766.15392
-19.544962,500,766.153997
-19.991978,500,766.15402
-19.689657,500,766.154033
-19.553236,500,769.911119
-19.668743,500,769.911205
-19.78979,500,769.911229
-19.653862,500,769.911245
-20.227104,500,773.60883
-19.606457,500,773.608901
-19.669596,500,773.608919
-19.92857,500,773.608932
-19.997805,500,776.949105
-19.805609,500,776.949178
-19.92512,500,776.949196
-19.408125,500,776.949208
-20.493929,500,780.732568
-19.352087,500,780.732655
-19.552046,500,780.732677
-20.04727,500,780.732692
-19.84788,500,784.116559
-20.285362,500,784.116685
-20.07288,500,784.116707
-19.694103,500,784.11672
-19.972046,500,787.443262
-19.681671,500,787.443344
-19.912834,500,787.44338
-19.802248,500,787.443414
-20.07048,500,790.946911
-19.604557,500,790.946984
-19.734035,500,790.947009
-20.35234,500,790.947026
-19.828089,500,794.730788
-19.550705,500,794.730867
-19.945465,500,794.730891
-20.119722,500,794.730907
-19.719122,500,798.378357
-20.2882,500,798.378442
-19.497713,500,798.378463
-19.76617,500,798.378474
-20.06536,500,801.732496
-19.863722,500,801.732578
-19.75331,500,801.732611
-19.856873,500,801.73263
-19.407175,500,805.264218
-19.595808,500,805.264302
-19.553946,500,805.264323
-19.422365,500,805.264341
-20.202042,500,813.730457
-19.732613,500,813.730528
-20.018509,500,813.730546
-19.682438,500,813.730557
-20.078842,500,817.165011
-19.804533,500,817.165248
-19.801613,500,817.166514
-19.67427,500,817.166554
-20.517433,500,820.483218
-19.976782,500,820.483294
-19.7188,500,820.483315
-19.867447,500,820.483328
-19.905931,500,823.961226
-19.885626,500,823.96131
-19.566624,500,823.961332
-20.188927,500,823.961347
-19.69594,500,827.505866
-19.577019,500,827.505939
-19.983986,500,827.505962
-19.911324,500,827.505977
-20.300837,500,830.909711
-20.320173,500,830.909776
-19.600826,500,830.909793
-19.254076,500,830.909805
-19.913094,500,834.325826
-20.025652,500,834.325895
-19.89978,500,834.325915
-19.812037,500,834.325927
-20.219967,500,837.658299
-19.87223,500,837.658378
-20.149178,500,837.658418
-20.17516,500,837.658431
-19.759745,500,841.077553
-20.089333,500,841.077671
-19.515345,500,841.077693
-19.92231,500,841.077706
-19.735758,500,844.468155
-20.175634,500,844.468226
-19.493095,500,844.468244
-20.036997,500,844.468256
-19.862099,500,847.859535
-19.57527,500,847.859613
-19.313467,500,847.859636
-19.393839,500,847.859648
-20.121883,500,851.287484
-19.878744,500,851.287556
-20.411509,500,851.287575
-20.068707,500,851.287587
-20.030066,500,854.649056
-20.034515,500,854.64914
-19.987251,500,854.649162
-19.782383,500,854.649175
-19.608418,500,858.023453
-20.019844,500,858.023526
-19.799536,500,858.023546
-20.007078,500,858.023561
-19.886744,500,861.477907
-20.029947,500,861.47798
-19.97169,500,861.478002
-19.817646,500,861.478014
-19.910429,500,864.949685
-20.025955,500,864.949767
-20.387568,500,864.949786
-19.962019,500,864.949799
-19.762817,500,868.587356
-19.494457,500,868.587451
-19.869164,500,868.587474
-19.940935,500,868.587489
-20.124966,500,872.359257
-19.710995,500,872.359337
-20.133793,500,872.359359
-20.071358,500,872.359375
-20.05303,500,875.765734
-20.007421,500,875.765806
-19.915586,500,875.765825
-19.712824,500,875.765838
-19.722572,500,879.538276
-19.814592,500,879.538363
-20.124718,500,879.538403
-19.584219,500,879.53842
-19.74923,500,888.063506
-19.51004,500,888.063587
-19.448519,500,888.063619
-19.721199,500,888.063636
-20.044617,500,891.474792
-19.815313,500,891.474886
-19.701252,500,891.474909
-19.908998,500,891.474921
-20.131124,500,894.868343
-19.842478,500,894.868432
-19.752493,500,894.868455
-19.429878,500,894.868467
-20.354113,500,898.409826
-20.166243,500,898.409907
-20.229532,500,898.409928
-20.54341,500,898.409945
-19.688461,500,902.198933
-20.601274,500,902.199061
-20.333532,500,902.199085
-20.310976,500,902.199102
-19.705318,500,905.719579
-19.593956,500,905.719668
-19.828972,500,905.719692
-19.681297,500,905.719709
-19.735857,500,909.188994
-19.923294,500,909.189074
-19.975412,500,909.189093
-20.156649,500,909.189108
-19.682896,500,912.645754
-19.97676,500,912.645828
-20.078575,500,912.645847
-19.87339,500,912.64586
-19.81727,500,916.315641
-19.80551,500,916.315722
-19.93756,500,916.315745
-19.820799,500,916.315763
-19.42229,500,920.063808
-19.661688,500,920.063893
-19.88405,500,920.063915
-20.44177,500,920.063931
-19.921276,500,923.876264
-19.688776,500,923.876361
-19.857607,500,923.876401
-19.838242,500,923.876421
-20.302284,500,927.66256
-20.201298,500,927.662655
-19.409319,500,927.662681
-20.17822,500,927.662698
-20.070688,500,931.440856
-19.747986,500,931.440943
-20.051006,500,931.440966
-19.29948,500,931.440983
-19.866718,500,934.992902
-19.47555,500,934.992969
-19.487741,500,934.992986
-20.110693,500,934.992997
-20.186235,500,938.382649
-19.638826,500,938.382721
-19.758415,500,938.382739
-19.42242,500,938.382751
-19.909103,500,942.149653
-19.681456,500,942.14974
-20.603937,500,942.149762
-19.791481,500,942.149777
-20.291237,500,945.52942
-20.175415,500,945.529491
-20.048523,500,945.529509
-19.929903,500,945.529521
-20.117546,500,949.148155
-20.28581,500,949.148227
-20.163664,500,949.148244
-19.288746,500,949.148256
-20.272022,500,952.647558
-20.138702,500,952.647639
-20.279636,500,952.647661
-19.78886,500,952.647674
-19.522163,500,956.083325
-19.96212,500,956.083448
-19.299286,500,956.08347
-20.0787,500,956.083486
-20.101143,500,963.950475
-20.055294,500,963.950547
-20.13695,500,963.950568
-20.006405,500,963.95058
-19.848871,500,967.381388
-19.950834,500,967.381491
-19.804623,500,967.381511
-19.990767,500,967.381523
-20.113342,500,971.152823
-20.173546,500,971.152903
-20.0398,500,971.152925
-19.8915,500,971.152942
-20.018316,500,974.651496
-19.799826,500,974.653435
-19.89461,500,974.653519
-19.914232,500,974.653537
-20.506584,500,977.969183
-19.837297,500,977.96925
-19.6882,500,977.969267
-19.938425,500,977.969279
-19.723345,500,981.311836
-19.838486,500,981.311916
-19.991655,500,981.311937
-19.852974,500,981.311949
-19.751663,500,984.772506
-19.483944,500,984.772578
-19.395067,500,984.7726
-19.57658,500,984.772613
-20.488335,500,988.111722
-19.587292,500,988.111805
-19.674252,500,988.111827
-20.104351,500,988.111845
-19.888477,500,991.429028
